DATAFLOW,LAST UPDATE,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Udine,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Gorizia,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Trieste,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Piacenza,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Parma,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Reggio nell’Emilia,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Modena,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Bologna,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Ferrara,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Ravenna,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Forlì-Cesena,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Rimini,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Massa-Carrara,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Lucca,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Pistoia,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Firenze,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Prato,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Livorno,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Pisa,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Arezzo,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Siena,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Grosseto,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Perugia,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Terni,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Pesaro e Urbino,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Ancona,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Macerata,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Ascoli Piceno,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Fermo,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Viterbo,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Rieti,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Roma,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Latina,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Frosinone,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Extra-Regio NUTS 3,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Liechtenstein,2022,351.07,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Vilniaus apskritis,2022,33.62,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Alytaus apskritis,2022,27.27,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Kauno apskritis,2022,33.18,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Klaipėdos apskritis,2022,27.76,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Marijampolės apskritis,2022,18.32,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Panevėžio apskritis,2022,27.27,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Šiaulių apskritis,2022,24.51,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Tauragės apskritis,2022,25.30,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Telšių apskritis,2022,14.43,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Utenos apskritis,2022,25.47,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Luxembourg,2022,633.72,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Kurzeme (NUTS 2021),2022,82.75,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Latgale,2022,260.09,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Rīga (NUTS 2021),2022,158.96,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Pieriga (NUTS 2021),2022,128.48,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Vidzeme (NUTS 2021),2022,104.00,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zemgale,2022,125.32,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Extra-Regio NUTS 3,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Crna Gora,2022,74.80,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Malta,2022,177.13,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Gozo and Comino/Għawdex u Kemmuna,2022,100.33,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Oost-Groningen (NUTS 2021),2022,207.90,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Delfzijl en omgeving,2022,246.76,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Overig Groningen (NUTS 2021),2022,194.28,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Noord-Friesland (NUTS 2021),2022,216.17,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidwest-Friesland (NUTS 2021),2022,133.20,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidoost-Friesland,2022,134.03,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Noord-Drenthe,2022,182.23,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidoost-Drenthe,2022,256.72,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidwest-Drenthe,2022,241.51,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Noord-Overijssel,2022,137.66,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidwest-Overijssel,2022,188.51,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Twente,2022,223.53,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Veluwe,2022,186.31,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidwest-Gelderland,2022,148.62,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Achterhoek,2022,168.82,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Arnhem/Nijmegen,2022,178.85,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Flevoland,2022,212.07,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Utrecht (NUTS 2021),2022,233.74,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Kop van Noord-Holland,2022,129.64,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,IJmond,2022,181.38,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Agglomeratie Haarlem (NUTS 2021),2022,224.82,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zaanstreek,2022,107.75,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Het Gooi en Vechtstreek,2022,225.96,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Alkmaar en omgeving,2022,184.07,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Groot-Amsterdam (NUTS 2021),2022,277.59,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Agglomeratie 's-Gravenhage (NUTS 2021),2022,232.47,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Delft en Westland (NUTS 2021),2022,207.18,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Agglomeratie Leiden en Bollenstreek (NUTS 2021),2022,157.87,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidoost-Zuid-Holland (NUTS 2021),2022,126.41,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Oost-Zuid-Holland (NUTS 2021),2022,178.57,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Groot-Rijnmond (NUTS 2021),2022,214.01,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zeeuwsch-Vlaanderen,2022,180.65,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Overig Zeeland,2022,161.23,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,West-Noord-Brabant,2022,220.45,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Midden-Noord-Brabant (NUTS 2021),2022,247.35,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Noordoost-Noord-Brabant (NUTS 2021),2022,234.32,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuidoost-Noord-Brabant,2022,255.35,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Noord-Limburg,2022,247.23,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Midden-Limburg,2022,230.87,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zuid-Limburg,2022,278.60,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Extra-Regio NUTS 3,2022,0.02,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Oslo (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Akershus (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Innlandet,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Hedmark (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Oppland (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Østfold (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Buskerud (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Vestfold (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Telemark (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Aust-Agder (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Vest-Agder (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Rogaland (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Hordaland (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Sogn og Fjordane (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Møre og Romsdal (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Trøndelag/Trööndelage,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Nordland/Nordlánnda,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Troms (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Finnmark (statistical region 2016),2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Troms og Finnmark/Romsa ja Finnmárku/Tromssa ja Finmarkku,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Oslo,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Viken,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Vestfold og Telemark,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Agder,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Rogaland,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Vestland,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Møre og Romsdal,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Extra-Regio level 3,2022,,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Miasto Kraków,2022,207.14,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Krakowski,2022,68.22,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Tarnowski,2022,137.85,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Nowosądecki,2022,71.01,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Nowotarski,2022,153.30,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Oświęcimski,2022,101.33,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Częstochowski,2022,117.83,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Bielski,2022,145.24,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Rybnicki,2022,157.13,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Bytomski,2022,202.33,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Gliwicki,2022,249.92,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Katowicki,2022,298.16,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Sosnowiecki,2022,261.80,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Tyski,2022,163.30,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Pilski,2022,121.37,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Koniński,2022,126.69,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Miasto Poznań,2022,271.42,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Kaliski,2022,114.84,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Leszczyński,2022,105.56,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Poznański,2022,150.73,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Miasto Szczecin,2022,213.64,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Koszaliński,2022,171.25,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Szczecinecko-pyrzycki,2022,178.91,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Szczeciński,2022,198.59,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Gorzowski,2022,244.02,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Zielonogórski,2022,248.41,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Miasto Wrocław,2022,337.57,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Jeleniogórski,2022,438.86,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Legnicko-głogowski,2022,529.88,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Wałbrzyski,2022,243.86,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Wrocławski,2022,200.78,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Nyski,2022,190.74,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Opolski,2022,179.35,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Bydgosko-toruński,2022,165.47,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Grudziądzki,2022,166.07,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Inowrocławski,2022,123.83,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Świecki,2022,99.09,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Włocławski,2022,204.57,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Elbląski,2022,221.03,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Olsztyński,2022,172.14,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Ełcki,2022,159.41,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Trójmiejski,2022,392.34,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Gdański,2022,203.43,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Słupski,2022,215.30,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Chojnicki,2022,149.63,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Starogardzki,2022,210.48,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Miasto Łódź,2022,285.72,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Łódzki,2022,168.17,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Piotrkowski,2022,234.86,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Sieradzki,2022,126.55,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Skierniewicki,2022,190.23,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Kielecki,2022,167.05,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Sandomiersko-jędrzejowski,2022,78.20,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Bialski,2022,73.14,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Chełmsko-zamojski,2022,70.89,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Lubelski,2022,133.61,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Puławski,2022,78.65,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Krośnieński,2022,60.01,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Przemyski,2022,55.76,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Rzeszowski,2022,64.65,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Tarnobrzeski,2022,85.91,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Białostocki,2022,121.21,
ESTAT:CRIM_GEN_REG(1.0),23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Burglary,Łomżyński,2022,83.39,
